Protein IDs,Protein.Names,Description,Gene Name,Intensity Rat57,Intensity Rat58,Intensity Rat59,Intensity Rat60,Intensity Rat61,Intensity Rat62,Intensity Rat63,Intensity Rat64,Intensity Rat65,Intensity Rat66
Q9JJ22,ERAP1_RAT,Endoplasmic reticulum aminopeptidase 1,Erap1,22501800,23873000,20468000,16449200,22527100,20104800,29673600,23208200,14365200,23278200
Q9JJ31,CUL5_RAT,Cullin-5,Cul5,33538100,37095900,25235300,20024500,24084800,28679300,32216100,31293300,23198800,26989400
Q9JJ46,EBP_RAT,"3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase",Ebp,19771600,12855700,16098600,13631200,15783000,14017200,16785800,19093400,12460100,17244300
Q9JJ50,HGS_RAT,Hepatocyte growth factor-regulated tyrosine kinase substrate,Hgs,57884600,64544800,56534500,42520300,49140400,53888800,58639100,58314600,41653700,51660200
Q9JJ54,HNRPD_RAT,Heterogeneous nuclear ribonucleoprotein D0,Hnrnpd,175624000,193244000,127827000,110742000,141728000,158475000,177395000,148440000,95486100,125609000
Q9JJ74,RAMP1_RAT,Receptor activity-modifying protein 1,Ramp1,14586000,15065700,12137300,11768800,12525900,11383600,15501800,14587700,11043600,14863400
Q9JJ79,DYHC2_RAT,Cytoplasmic dynein 2 heavy chain 1,Dync2h1,18247700,19266500,12007200,18023200,20694900,20110800,21818900,19665400,20044800,22527600
Q9JJH5,F262_RAT,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2",Pfkfb2,23833900,25410500,16181300,13704700,15894600,22364700,22511500,22758900,17786700,18915400
Q9JJK1,GPM6B_RAT,Neuronal membrane glycoprotein M6-b,Gpm6b,772374000,682826000,665408000,715506000,755017000,833331000,883284000,809720000,787836000,887181000
Q9JJK4,PEX3_RAT,Peroxisomal biogenesis factor 3,Pex3,14338400,14270000,10917400,10111900,13034100,9437760,12941600,11738000,9390000,13419700
Q9JJL4,RHOQ_RAT,Rho-related GTP-binding protein RhoQ,Rhoq,142214,32811.7,40258.1,158288,44093.1,75138.2,81799,27244.7,31425.7,
Q9JJM7,GP1BB_RAT,Platelet glycoprotein Ib beta chain,Gp1bb,,,26060000,38682900,38836700,,,,38451800,43905000
Q9JJM9,SEPT5_RAT,Septin-5,Septin5,339108000,334531000,263244000,275059000,241276000,297773000,310316000,312073000,333522000,358665000
Q9JJP0,S20A1_RAT,Sodium-dependent phosphate transporter 1,Slc20a1,11043000,13876500,10913100,12237100,10616200,10320900,14832400,13735900,14199000,16215700
Q9JJP9,UBQL1_RAT,Ubiquilin-1,Ubqln1,281136,,,,,9925710,9360870,8568310,5808360,9428530
Q9JJS5,SH3B4_RAT,SH3 domain-binding protein 4,Sh3bp4,4282220,3400560,2051470,2194630,2708800,2094180,3240780,3515270,2049460,2663610
Q9JJS8,MASP2_RAT,Mannan-binding lectin serine protease 2,Masp2,,,,8352160,,,,,18914400,11745100
Q9JJW1,TSN2_RAT,Tetraspanin-2,Tspan2,61395100,42336200,34400200,32951200,29777500,25641400,28842900,30152400,33879200,24430200
Q9JJW3,ATPMK_RAT,"ATP synthase F(0) complex subunit k, mitochondrial",Atp5mk,545089000,636258000,347362000,471593000,456580000,424624000,571931000,422673000,416402000,429704000
Q9JK00,SCN3B_RAT,Sodium channel regulatory subunit beta-3,Scn3b,4242900,3498010,4140990,4188220,4396170,3636620,3077280,3596910,5123100,4471340
Q9JK11,RTN4_RAT,Reticulon-4,Rtn4,566810000,506948000,516845000,560136000,555004000,525074000,581771000,500144000,561261000,570424000
Q9JK25,CLIP1_RAT,CAP-Gly domain-containing linker protein 1,Clip1,16185400,16140000,10703400,9214060,9206580,16641800,15390000,15017600,8608700,10521300
Q9JK41,COPT1_RAT,High affinity copper uptake protein 1,Slc31a1,1873490,2786480,3100210,3985950,3602350,,,1427640,3460970,1870600
Q9JK71,MAGI3_RAT,"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 3",Magi3,20637300,26875500,18447200,18287500,20978100,19873400,23428500,19612100,9841450,14882200
Q9JK72,CCS_RAT,Copper chaperone for superoxide dismutase,Ccs,22414600,27423400,13956900,13566400,16149300,21869300,24549000,24400600,11556000,15594900
Q9JKA9,HCN2_RAT,Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 2,Hcn2,226259000,214609000,72814000,167476000,128277000,76399100,72984600,82335000,81039700,143115000
Q9JKB0,HCN1_RAT,Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1,Hcn1,22138400,19986800,20181400,22136500,21275100,16395600,21385700,17929900,22081400,27088300
Q9JKB8,PRP18_RAT,Pre-mRNA-splicing factor 18,Prpf18,,,,,,,942812,586804,,
Q9JKC9,SYNRG_RAT,Synergin gamma,Synrg,13493100,15437800,7234170,6097810,6637900,12724100,12912100,12266500,7601600,5895670
Q9JKD6,CLD5_RAT,Claudin-5,Cldn5,5754760,4758300,1240830,,,430814,,382037,,
Q9JKE3,SCAM5_RAT,Secretory carrier-associated membrane protein 5,Scamp5,137428000,163658000,138020000,139004000,115328000,122376000,165686000,133022000,139782000,143502000
Q9JKL8,ADNP_RAT,Activity-dependent neuroprotector homeobox protein,Adnp,,,,,,,6773250,2596420,,
Q9JKM5,S1PR5_RAT,Sphingosine 1-phosphate receptor 5,S1pr5,31586200,28005300,24237200,21029900,22377200,23497200,25154100,28018200,20056500,22571900
Q9JKS6,PCLO_RAT,Protein piccolo,Pclo,59459900,69909300,50249300,56896500,43873400,71332600,77035500,63798000,56165000,50416500
Q9JKU6,STRBP_RAT,Spermatid perinuclear RNA-binding protein,Strbp,2237460,2454020,1416900,,,2313130,2542670,2070900,1728720,
Q9JKW1,TIM22_RAT,Mitochondrial import inner membrane translocase subunit Tim22,Timm22,46191200,46559100,18328200,37448500,38782300,37494000,44142400,32175200,50387000,29655400
Q9JL55,GDE1_RAT,Glycerophosphodiester phosphodiesterase 1,Gde1,68153100,72738900,82181300,78913600,70206000,50894700,62253700,55935700,86844500,85224100
Q9JLA3,UGGG1_RAT,UDP-glucose:glycoprotein glucosyltransferase 1,Uggt1,86428500,93263300,98291100,95271000,96869400,80223900,100149000,86446600,108255000,121425000
Q9JLD2,NEUS_RAT,Neuroserpin,Serpini1,8487830,10018500,9291040,9827180,8251580,6853370,8623180,7657030,7448970,9038900
Q9JLH7,CK5P3_RAT,CDK5 regulatory subunit-associated protein 3,Cdk5rap3,21329900,19653800,19796800,16605300,17980600,16186500,17706700,16535100,15495200,20034300
Q9JLJ3,AL9A1_RAT,4-trimethylaminobutyraldehyde dehydrogenase,Aldh9a1,280968000,326125000,196090000,180117000,234046000,283235000,266467000,284141000,100202000,135383000
Q9JLP1,KHDR3_RAT,"KH domain-containing, RNA-binding, signal transduction-associated protein 3",Khdrbs3,97774500,106920000,90809900,79764900,84587400,83183900,88387700,78380800,79819100,82279100
Q9JLS3,TAOK2_RAT,Serine/threonine-protein kinase TAO2,Taok2,42916100,44857500,30563400,29581100,31958200,32448800,35097000,32824700,36793200,36108000
Q9JLS8,OBRG_RAT,Leptin receptor gene-related protein,Leprot,2352570,2249950,1972260,1338320,1417050,2626010,2308310,2544070,1506820,2411440
Q9JLT0,MYH10_RAT,Myosin-10,Myh10,212222000,225924000,218208000,193384000,190997000,177427000,201046000,200593000,211851000,231422000
Q9JLT6,BID_RAT,BH3-interacting domain death agonist,Bid,4476960,5964700,5385160,4089610,6213710,5211340,6118180,5617310,6122010,6619980
Q9JLU4,SHAN3_RAT,SH3 and multiple ankyrin repeat domains protein 3,Shank3,1976110,2327040,1527180,1825170,1757280,2233680,2445740,1466240,1640650,829329
Q9JLZ1,GLRX3_RAT,Glutaredoxin-3,Glrx3,95154400,110973000,73539200,52230200,63978900,67914200,77843100,93937600,64472300,81844000
Q9JM04,IPO13_RAT,Importin-13,Ipo13,14526300,9718690,8189630,6666480,9909250,11618500,13816100,13374500,8938320,11948600
Q9JM15,S38A1_RAT,Sodium-coupled neutral amino acid symporter 1,Slc38a1,30036200,30227100,42054700,28738200,36085200,30892200,27639200,29335300,22114300,32317800
Q9JM53,AIFM1_RAT,"Apoptosis-inducing factor 1, mitochondrial",Aifm1,120562000,126752000,114973000,111034000,107970000,104278000,119913000,115244000,140585000,154768000
Q9JMA8,Q9JMA8_RAT,Exostosin-like 3,Extl3,1939760,2572910,2463710,2647790,2526480,1357720,2105370,1257340,2250200,2421800
Q9JMB5,ADRM1_RAT,Proteasomal ubiquitin receptor ADRM1,Adrm1,54967500,55843400,49423300,42565800,53060400,62120600,71405500,69959500,54937900,65937300
Q9JMC1,PI5PA_RAT,"Phosphatidylinositol 4,5-bisphosphate 5-phosphatase A",Inpp5j,20678600,101780000,20609400,26668000,24799800,73237000,134128000,119960000,7122080,77830400
Q9JMD7,SC5A7_RAT,High affinity choline transporter 1,Slc5a7,2385630,2624850,3161860,4244380,3213870,2428480,2516510,2135860,3332990,4922070
Q9JMI1,AACS_RAT,Acetoacetyl-CoA synthetase,Aacs,115693000,88066100,99044100,56321700,64897100,68007700,81963300,99175700,31246300,38895000
Q9JMJ4,PRP19_RAT,Pre-mRNA-processing factor 19,Prpf19,48701100,50323900,32578000,24517000,30272300,145762000,191740000,170717000,155108000,191384000
Q9NQR8,NDUF4_RAT,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4,Ndufaf4,12044400,8010720,8108070,17456000,15789800,22106500,19562500,22307700,29975500,34771000
Q9P290,S22AH_RAT,Solute carrier family 22 member 17,Slc22a17,95412100,96449600,137574000,139136000,108632000,67422500,79092900,66798700,121790000,111796000
Q9QUH3,APOA5_RAT,Apolipoprotein A-V,Apoa5,,,,116846,,,,,116492,45788.2
Q9QUH6,SYGP1_RAT,Ras/Rap GTPase-activating protein SynGAP,Syngap1,13750900,16949200,10355900,13142600,13424400,17433300,17347200,16464600,17521400,15116200
Q9QUL6,NSF_RAT,Vesicle-fusing ATPase,Nsf,1207470000,1307470000,1084440000,1096270000,1018090000,1082490000,1175000000,1154360000,1202710000,1262300000
Q9QUR2,DCTN4_RAT,Dynactin subunit 4,Dctn4,536934000,559753000,462418000,424556000,406195000,622103000,673093000,659790000,507689000,606326000
Q9QVC8,FKBP4_RAT,Peptidyl-prolyl cis-trans isomerase FKBP4,Fkbp4,301684000,381496000,226501000,186133000,226244000,409014000,456147000,435870000,206481000,275622000
Q9QW07,PLCB4_RAT,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4",Plcb4,18435700,20586000,10171900,11192700,11183200,16756700,18099700,15002600,7060370,7883140
Q9QW30,NOTC2_RAT,Neurogenic locus notch homolog protein 2,Notch2,2563710,2561300,3038260,3220540,3777340,2918580,3139770,2079150,3783830,4623920
Q9QWE9,GGT5_RAT,Glutathione hydrolase 5 proenzyme,Ggt5,8884870,9558150,13913300,11681900,12673300,6665400,8166960,8725210,11575000,11606400
Q9QWG5,INP4B_RAT,"Type II inositol 3,4-bisphosphate 4-phosphatase",Inpp4b,2189210,2794650,2313680,2760990,1841050,3248100,3105900,2739730,,3653160
Q9QWJ9,NRP1_RAT,Neuropilin-1,Nrp1,11656600,14041600,14330200,11590600,14851800,8522100,11763500,8844880,13230200,11938300
Q9QWN8,SPTN2_RAT,"Spectrin beta chain, non-erythrocytic 2",Sptbn2,258139000,287541000,196888000,185658000,189507000,263405000,288944000,269046000,204798000,221287000
Q9QX69,LANC1_RAT,Glutathione S-transferase LANCL1,Lancl1,194398000,223714000,154541000,121252000,130558000,170150000,194132000,180237000,74941800,102788000
Q9QX73,ARHG9_RAT,Rho guanine nucleotide exchange factor 9,Arhgef9,36940000,37711200,25447300,26264600,21944900,27899400,31613100,29569200,30129600,28404500
Q9QX74,SHAN2_RAT,SH3 and multiple ankyrin repeat domains protein 2,Shank2,,2892360,,1941650,,2638510,3627990,3450790,,2498120
Q9QX79,FETUB_RAT,Fetuin-B,Fetub,8016630,7081020,164660000,229574000,96765300,9492880,22108300,5979450,227988000,202264000
Q9QXJ0,TTL_RAT,Tubulin--tyrosine ligase,Ttl,195141000,233900000,97509500,88061700,99633700,179876000,216383000,197890000,37590700,14541500
Q9QXL7,NDK7_RAT,Nucleoside diphosphate kinase homolog 7,Nme7,12703300,12946800,10827600,7580290,8314930,8546490,9226350,9202370,5818920,6204580
Q9QXQ0,ACTN4_RAT,Alpha-actinin-4,Actn4,173004000,211713000,185069000,135000000,167731000,184746000,194620000,177392000,153849000,176414000
Q9QXT4,CMLO1_RAT,N-acetyltransferase 8F1,Cml1,13380800,15263100,13193000,13727600,14746000,14869800,16315300,15776400,13403900,16980000
Q9QXU2,SURF1_RAT,Surfeit locus protein 1,Surf1,2198680,7253250,5906820,7684100,5425840,2015790,5166880,5352930,6225680,5679600
Q9QXU8,DC1L1_RAT,Cytoplasmic dynein 1 light intermediate chain 1,Dync1li1,216606000,245262000,234715000,207168000,186901000,160161000,201394000,183102000,178943000,172266000
Q9QXU9,PCS1N_RAT,ProSAAS,Pcsk1n,53025300,36456300,29300700,27227100,26423500,75128900,93757700,87227000,72331500,66585000
Q9QXY2,SRCN1_RAT,SRC kinase signaling inhibitor 1,Srcin1,65747600,63494600,61172900,60704800,56149600,58565800,61591200,61408900,45282800,51640100
Q9QXY4,OGFR_RAT,Opioid growth factor receptor,Ogfr,11192200,12836900,8659690,8114930,8840850,8962870,11191500,10164000,14040100,11106900
Q9QY16,DDX25_RAT,ATP-dependent RNA helicase DDX25,Ddx25,16010000,17951000,11143000,13135400,17443800,14298900,18242200,16513300,14396600,13658800
Q9QY17,PACN2_RAT,Protein kinase C and casein kinase substrate in neurons 2 protein,Pacsin2,69328100,79463900,60198100,50226800,65216900,69581600,66763500,64354000,56569300,66544800
Q9QY44,ABCD2_RAT,ATP-binding cassette sub-family D member 2,Abcd2,20684900,19890800,9013950,30840900,29448400,15303100,25454800,32126200,19657600,29674100
Q9QY78,IKKB_RAT,Inhibitor of nuclear factor kappa-B kinase subunit beta,Ikbkb,2818800,1968080,,,,2547330,2426960,1932770,1486910,2367660
Q9QYC5,G37L1_RAT,G-protein coupled receptor 37-like 1,Gpr37l1,162032000,166905000,114298000,133005000,121575000,135809000,179550000,161475000,101459000,127778000
Q9QYC6,GPR37_RAT,Prosaposin receptor GPR37,Gpr37,36963500,30101000,31758200,35490200,30734600,25056000,26754100,27351600,30545500,30079800
Q9QYF3,MYO5A_RAT,Unconventional myosin-Va,Myo5a,346890000,373030000,224870000,309206000,302325000,311043000,367162000,375168000,341132000,335835000
Q9QYG8,UCK2_RAT,Uridine-cytidine kinase 2,Uck2,14209400,17831400,15240500,15462000,15881600,17084600,17182200,16067800,20827000,25857300
Q9QYJ2,RASA3_RAT,Ras GTPase-activating protein 3,Rasa3,73132300,75275700,68353200,60588700,60410900,61539000,67730500,66873600,62159900,69090000
Q9QYJ4,ABCB9_RAT,ABC-type oligopeptide transporter ABCB9,Abcb9,152672000,175620000,147657000,178817000,157872000,152294000,170713000,178983000,193350000,194794000
Q9QYJ6,PDE10_RAT,"cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A",Pde10a,12710600,12327700,9997630,8232380,8720230,10539400,11896600,10923400,5010880,
Q9QYK3,NRBF2_RAT,Nuclear receptor-binding factor 2,Nrbf2,4125710,3194830,,,2432720,3997660,6828010,4096840,,
Q9QYL8,LYPA2_RAT,Acyl-protein thioesterase 2,Lypla2,39940100,50246800,31569100,23758500,35047100,54650600,71342900,65686900,35366700,47535600
Q9QYM0,MRP5_RAT,ATP-binding cassette sub-family C member 5,Abcc5,3591310,5387000,5026630,5422740,4059260,3929330,5565320,4191770,7479080,6687310
Q9QYM2,PARG_RAT,Poly(ADP-ribose) glycohydrolase,Parg,8237200,7529400,4476040,4186180,5161290,6323770,7487410,6662460,4902820,3697290
Q9QYP0,MEGF8_RAT,Multiple epidermal growth factor-like domains protein 8,Megf8,17510100,13244600,20439600,15342100,8290580,12321400,10134700,11450900,21690100,8476300
Q9QYP2,CELR2_RAT,Cadherin EGF LAG seven-pass G-type receptor 2 (Fragment),Celsr2,160711,126577,237720,,115495,,128627,139461,98100.6,209298
Q9QYU2,EFTS_RAT,"Elongation factor Ts, mitochondrial",Tsfm,29686100,41996000,24578300,31427400,25569500,32999400,40525500,32587000,27665400,26617700
Q9QYU4,CRYM_RAT,Ketimine reductase mu-crystallin,Crym,18620600,18696600,9185760,10111900,11176700,16739500,20028600,20743100,4768470,9202900
Q9QYV0,ADA15_RAT,Disintegrin and metalloproteinase domain-containing protein 15,Adam15,2491590,3246520,,,3714920,2725290,3723060,3190320,3842040,3809510
Q9QYV1,TEFF1_RAT,Tomoregulin-1,Tmeff1,3107820,2164680,2566930,2274120,3419530,,,,,4151710
Q9QYW3,PHOCN_RAT,MOB-like protein phocein,Mob4,31358400,30263200,26935800,18433800,17004200,20494300,23697500,23726100,10220500,15922200
Q9QZ76,MYG_RAT,Myoglobin,Mb,27569800,3666430,3982960,2712180,6001550,25532900,33751800,27630400,6358310,15983800
Q9QZ81,AGO2_RAT,Protein argonaute-2,Ago2,31067300,35720300,20924000,16178000,20460100,26249700,32175100,27346700,19445900,21669400
Q9QZ86,NOP58_RAT,Nucleolar protein 58,Nop58,19171400,22220100,16219900,16704800,19560700,13573100,18073900,16526000,18004200,22327000
Q9QZA1,PHLA1_RAT,Pleckstrin homology-like domain family A member 1,Phlda1,7350640,8978780,8092110,10517100,11127200,7862100,7219690,8236430,,12599200
Q9QZA2,PDC6I_RAT,Programmed cell death 6-interacting protein,Pdcd6ip,130267000,133053000,110870000,86817400,97997600,97870200,98352300,104783000,115962000,119834000
Q9QZA6,CD151_RAT,CD151 antigen,Cd151,112309000,113100000,111822000,77510200,112209000,97980000,83531500,78503900,60789900,74900000
Q9QZC4,PCY1B_RAT,Choline-phosphate cytidylyltransferase B,Pcyt1b,51439900,58294100,48634700,47459000,45636200,44086200,48119400,45085600,53994800,62749700
Q9QZG1,S22AN_RAT,Solute carrier family 22 member 23,Slc22a23,95597500,84303300,78668000,88238200,75787800,88909600,96465400,87693200,98661800,87100800
Q9QZH4,AAKB2_RAT,5'-AMP-activated protein kinase subunit beta-2,Prkab2,15992700,23021000,16060600,14888900,12900400,17168600,18364600,16054200,15080700,15867800
Q9QZH7,FXL20_RAT,F-box/LRR-repeat protein 20,Fbxl20,12352700,11822000,15081400,13954700,14396400,13373500,15064700,14026900,16734500,16778400
Q9QZK5,HTRA1_RAT,Serine protease HTRA1,Htra1,37425100,22888900,48610000,34849400,45389500,33669600,26826900,28589100,72454600,83044300
Q9QZM5,ABI1_RAT,Abl interactor 1,Abi1,40058000,42763100,37028100,32000000,34815900,41143100,44487500,44037500,36726600,41612400
Q9QZR6,SEPT9_RAT,Septin-9,Septin9,216493000,220389000,175543000,156929000,176812000,206970000,192402000,188405000,135761000,147011000
Q9R010,CIB1_RAT,Calcium and integrin-binding protein 1,Cib1,3477640,3155800,3957060,3134440,3863270,2405630,2948460,3070680,4286830,3570730
Q9R037,WDR44_RAT,WD repeat-containing protein 44,Wdr44,37347500,39558700,33158700,26359100,24931700,30133700,34799100,33082200,17789200,22598700
Q9R063,PRDX5_RAT,"Peroxiredoxin-5, mitochondrial",Prdx5,976875000,1231220000,876678000,874925000,801889000,1059410000,1190740000,1194980000,530229000,831974000
Q9R064,GORS2_RAT,Golgi reassembly-stacking protein 2,Gorasp2,22573800,21352700,24656900,18374600,18422700,18289100,20454800,18055700,14838000,20164800
Q9R066,CXAR_RAT,Coxsackievirus and adenovirus receptor homolog,Cxadr,15480800,24409900,15206400,12310000,28600800,15535900,18230100,14253400,14726900,17656400
Q9R080,GPSM1_RAT,G-protein-signaling modulator 1,Gpsm1,31660800,32066600,25109400,23405400,28229200,126735000,169924000,80997900,29770500,31566800
Q9R085,UBP15_RAT,Ubiquitin carboxyl-terminal hydrolase 15,Usp15,101770000,92605100,93496600,66288000,62079700,108268000,91603800,102183000,30083100,76207900
Q9R0C9,SGMR1_RAT,Sigma non-opioid intracellular receptor 1,Sigmar1,49605500,45051300,50082400,46307000,41546300,30117100,32607600,27899800,28148900,40432200
Q9R0D6,TCO2_RAT,Transcobalamin-2,Tcn2,5571470,5482960,6179060,4928490,4982700,4098540,4071200,3535020,3781700,4799060
Q9R0I8,PI42A_RAT,Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha,Pip4k2a,202600000,207728000,152709000,123043000,123842000,179637000,169390000,189918000,131353000,143076000
Q9R0J8,LGMN_RAT,Legumain,Lgmn,12626200,14905700,10436600,8705960,11219900,16499000,21089800,15238900,6686270,12527700
Q9R0L4,CAND2_RAT,Cullin-associated NEDD8-dissociated protein 2,Cand2,57939300,48852300,41248800,53370600,65294900,56674900,73168300,49282900,68839600,75304500
Q9R0T3,DNJC3_RAT,DnaJ homolog subfamily C member 3,Dnajc3,10605500,13247200,12181900,8828920,10548600,16574000,19182100,16409500,11113900,15540300
Q9R141,S22A4_RAT,Solute carrier family 22 member 4,Slc22a4,,,,,,4800520,4861740,4200330,,4675680
Q9R1B1,T10B_RAT,Mitochondrial import inner membrane translocase subunit Tim10 B,Timm10b,15026700,17400100,18442900,15909100,13617500,11440500,14359500,13294600,14892400,17208100
Q9R1D1,CTCF_RAT,Transcriptional repressor CTCF,Ctcf,,,,,,3926660,9606970,6394240,6946820,7254640
