Protein IDs,Protein.Names,Description,Gene Name,Intensity Rat47,Intensity Rat48,Intensity Rat49,Intensity Rat50,Intensity Rat51,Intensity Rat52,Intensity Rat53,Intensity Rat54,Intensity Rat55,Intensity Rat56
Q6AY09,HNRH2_RAT,Heterogeneous nuclear ribonucleoprotein H2,Hnrnph2,63679500,66598900,60105100,67794900,53433000,76631900,60439700,56609000,58634400,58761200
Q6AY12,NB5R2_RAT,NADH-cytochrome b5 reductase 2,Cyb5r2,17348300,19807300,17894100,22412600,21318600,11572600,17431000,14024600,18332500,15523600
Q6AY17,AB17B_RAT,Alpha/beta hydrolase domain-containing protein 17B,Abhd17b,11436600,12347100,13383300,13998300,13361400,8722700,13163700,10241600,11557100,12097600
Q6AY19,COQ8B_RAT,"Atypical kinase COQ8B, mitochondrial",Coq8b,21374900,21415400,21637200,20964500,19930000,24922400,22358600,15622400,20474600,18511500
Q6AY20,MPRD_RAT,Cation-dependent mannose-6-phosphate receptor,M6pr,12256200,12676900,12725000,14164300,12703700,9980640,13963700,10863200,12753300,13164100
Q6AY23,P5CR2_RAT,Pyrroline-5-carboxylate reductase 2,Pycr2,25915700,25464700,26029600,32523300,28713200,24854600,30172300,24446700,26368200,24832200
Q6AY25,TMED3_RAT,Transmembrane emp24 domain-containing protein 3,Tmed3,25149600,5686540,3159560,3158570,,22013100,5200540,5484620,2457340,1590250
Q6AY30,SCPDL_RAT,Saccharopine dehydrogenase-like oxidoreductase,Sccpdh,108375000,106547000,116271000,122806000,128687000,93776200,128632000,99699600,122398000,109910000
Q6AY41,CC50A_RAT,Cell cycle control protein 50A,Tmem30a,76898200,91947400,77549900,81590800,74371200,55538700,75524200,64156200,73264400,74011100
Q6AY49,Q6AY49_RAT,Tumor suppressor candidate 3,Tusc3,7189520,6969160,6303500,6961930,5927110,5586130,5610640,6688180,5633800,5543080
Q6AY53,DHYS_RAT,Deoxyhypusine synthase,Dhps,24900400,26680800,24588800,26480100,23803600,15439900,23799800,19920300,22800500,21852100
Q6AY55,DCAKD_RAT,Dephospho-CoA kinase domain-containing protein,Dcakd,67577800,67634600,68896000,66353200,64777800,48270300,67800600,65620500,59988800,67704200
Q6AY56,TBA8_RAT,Tubulin alpha-8 chain,Tuba8,4116520000,3979140000,4227650000,5264610000,5524490000,2534140000,3850350000,3384700000,4698710000,4067060000
Q6AY57,WIPI2_RAT,WD repeat domain phosphoinositide-interacting protein 2,Wipi2,16020700,16968100,17303900,17775400,18294700,11726000,16634900,13852100,15651900,14966000
Q6AY58,Q6AY58_RAT,B-cell receptor-associated protein,Bcap31,69451600,73256600,67176500,75413800,59687300,55041200,75361800,56875800,70043300,67288200
Q6AY59,MOC2B_RAT,Molybdopterin synthase catalytic subunit,Mocs2,11716500,10031300,10692600,12588000,11644300,8430600,9940570,10186000,12085500,10205400
Q6AY61,PRS23_RAT,Serine protease 23,Prss23,,,,,,9886020,,,,
Q6AY62,NEUFC_RAT,Neuferricin,Cyb5d2,,1008580,1508280,1285470,1826770,,1327840,,874284,1656530
Q6AY63,NUDT5_RAT,ADP-sugar pyrophosphatase,Nudt5,55513100,53771000,53981400,52353400,54100400,39837700,50837300,44562300,46309300,52312600
Q6AY65,ARFP2_RAT,Arfaptin-2,Arfip2,10018600,9760320,9029970,10099400,8483570,7699830,9320220,9088310,8594780,9279160
Q6AY69,ATGA1_RAT,Autophagy-related protein 101,Atg101,1563240,2426460,2239160,3116520,2070980,1612610,2732440,2444930,2646690,2265960
Q6AY71,CF418_RAT,Cilia- and flagella-associated protein 418,Cfap418,15963900,16122300,15029600,18116900,17965900,9133870,17836800,14858000,15368700,15056200
Q6AY72,CS025_RAT,UPF0449 protein C19orf25 homolog,None,,2404960,2995180,2401490,2803870,,,,1094960,1964170
Q6AY80,NQO2_RAT,Ribosyldihydronicotinamide dehydrogenase [quinone],Nqo2,329771000,323456000,326050000,323684000,298378000,247434000,330979000,277740000,314245000,295991000
Q6AY84,SCRN1_RAT,Secernin-1,Scrn1,116707000,118903000,114321000,126737000,102501000,88281900,117937000,96991800,110062000,119959000
Q6AY86,VP26A_RAT,Vacuolar protein sorting-associated protein 26A,Vps26a,42152200,41041800,42063800,38968700,39269600,33910200,41026900,35780800,35662000,35224500
Q6AY94,TIDC1_RAT,"Complex I assembly factor TIMMDC1, mitochondrial",Timmdc1,2072100,2273910,2193900,2049360,1386180,2904770,2339140,1560120,2035890,1514480
Q6AY96,T2FA_RAT,General transcription factor IIF subunit 1,Gtf2f1,11726800,13195100,13859300,11484400,12662800,14423300,10510400,8610060,11480900,10626500
Q6AY97,CCD91_RAT,Coiled-coil domain-containing protein 91,Ccdc91,4779310,4491940,3806520,4306190,4193420,3094260,3900700,3096610,4136180,4569240
Q6AY99,Q6AY99_RAT,"Aldo-keto reductase family 1, member B8",Akr1b10,21155200,19512400,23331100,25502400,24648800,17404700,25013700,20058100,24212400,23786600
Q6AYA1,GAR1_RAT,H/ACA ribonucleoprotein complex subunit 1,Gar1,14055300,5842150,6164500,4695820,3860790,7041820,3797020,12412200,3875370,4003890
Q6AYA5,T106B_RAT,Transmembrane protein 106B,Tmem106b,4319310,6132680,5219470,5635050,4575320,3559890,5067000,5180040,5363590,5115520
Q6AYA6,CYBC1_RAT,Cytochrome b-245 chaperone 1,Cybc1,24783900,24678600,29038700,30830200,32921600,13377200,29486600,25470700,28411100,27877400
Q6AYB4,HSP7E_RAT,Heat shock 70 kDa protein 14,Hspa14,38642200,35452100,37627500,37929800,6261160,23262500,31769000,17579300,31637800,19789600
Q6AYB5,SRP54_RAT,Signal recognition particle subunit SRP54,Srp54,15070600,15835200,15643700,15695900,14367700,12828900,15421600,12093600,13272000,14296000
Q6AYC2,IRGM_RAT,Immunity-related GTPase family M protein,Irgm,4245940,12724900,11271800,16014800,9231940,24131300,12529700,30725100,10286700,14608800
Q6AYC4,CAPG_RAT,Macrophage-capping protein,Capg,422562000,513587000,466470000,482956000,467581000,241780000,480975000,389695000,264184000,423715000
Q6AYC6,Q6AYC6_RAT,"ABI family, member 3",Abi3,417227,537750,447315,585230,561363,508798,589773,460096,623895,448313
Q6AYD1,MBLC1_RAT,Metallo-beta-lactamase domain-containing protein 1,Mblac1,4475450,3961720,4434570,4778780,4998670,3266660,3649540,3823940,4337330,4260820
Q6AYD2,STN1_RAT,CST complex subunit STN1,Stn1,2514760,2491260,2337900,2738860,2773360,2649730,2532960,2215570,2331770,2475190
Q6AYD3,PA2G4_RAT,Proliferation-associated protein 2G4,Pa2g4,29764100,30104700,31044900,31297100,30052400,23882800,32606500,26373200,29267500,28004700
Q6AYD4,ESAM_RAT,Endothelial cell-selective adhesion molecule,Esam,1283180,1677100,1271670,1424270,1080630,1186610,1822750,1244600,1409030,1480380
Q6AYD5,Q6AYD5_RAT,G1 to S phase transition 1,Gspt1,62009800,61234900,68704800,78955000,72453500,52908000,80013800,62777300,74496800,64576000
Q6AYD9,NUD19_RAT,Acyl-coenzyme A diphosphatase NUDT19,Nudt19,13375700,11062800,13356200,12762800,11552000,7454230,9948160,11942200,11409900,10521400
Q6AYE2,SHLB1_RAT,Endophilin-B1,Sh3glb1,90697000,71941000,71976500,97862400,74788200,76927000,93255800,78862300,91530400,86744300
Q6AYF2,Q6AYF2_RAT,LIM and cysteine-rich domains 1,Lmcd1,30675500,34357100,30647400,40692100,35737100,34411100,38461300,29218100,36054100,31641800
Q6AYF8,Q6AYF8_RAT,Serpin family B member 9,Serpinb9,45483900,49189500,49022200,47378600,50863100,29252800,44568400,34858600,39164700,38046800
Q6AYG3,PRUN1_RAT,Exopolyphosphatase PRUNE1,Prune1,474567000,399652000,423055000,386672000,386915000,225469000,398542000,393619000,359137000,341990000
Q6AYG5,ECHD1_RAT,Ethylmalonyl-CoA decarboxylase,Echdc1,65713200,59683400,58125500,64086000,58773100,49573300,64463600,48582400,60905300,54195000
Q6AYH3,RNF34_RAT,E3 ubiquitin-protein ligase RNF34,Rnf34,237850,300042,297874,368863,208785,253810,367371,185691,305390,266601
Q6AYH5,DCTN2_RAT,Dynactin subunit 2,Dctn2,145344000,157110000,155665000,164321000,163968000,111205000,130023000,112467000,138212000,160791000
Q6AYH6,EMC10_RAT,ER membrane protein complex subunit 10,Emc10,,,,,,,5041750,,,3135900
Q6AYI4,NHEJ1_RAT,Non-homologous end-joining factor 1,Nhej1,4061880,2707220,3154430,2286880,2379040,2466550,2790930,2350250,2563030,3015680
Q6AYI5,SHOC2_RAT,Leucine-rich repeat protein SHOC-2,Shoc2,5276020,5307370,5705440,6974040,6938650,4667280,5764420,4797630,5594600,5280440
Q6AYJ7,Q6AYJ7_RAT,Chaperonin containing TCP1 subunit 6B,Cct6b,3660350,2252770,2060540,,,1187480,2004150,2399090,,970814
Q6AYK1,RNPS1_RAT,RNA-binding protein with serine-rich domain 1,Rnps1,11103500,7269360,6906420,6418080,6525240,22832700,6389240,13354500,6894720,6570930
Q6AYK3,INO1_RAT,Inositol-3-phosphate synthase 1,Isyna1,37373400,36186500,37510600,48554400,36829200,31945400,38743200,23714100,33289800,36815700
Q6AYK6,CYBP_RAT,Calcyclin-binding protein,Cacybp,78129700,67913400,76740300,81884100,80845200,60343500,76053600,61384100,76520000,78933400
Q6AYK8,EIF3D_RAT,Eukaryotic translation initiation factor 3 subunit D,Eif3d,56948500,57265000,57363200,56158400,55414500,52187600,55352500,49187600,51617200,52358400
Q6AYL0,TPC_RAT,Mitochondrial thiamine pyrophosphate carrier,Slc25a19,7644540,9094700,9229140,9666810,9864120,7805980,11983100,7206900,7566580,8787950
Q6AYL5,SF3B4_RAT,Splicing factor 3B subunit 4,Sf3b4,9168850,9817340,8013430,7804270,5817460,,7582100,6816660,7033440,6589230
Q6AYM4,DPCD_RAT,Protein DPCD,Dpcd,7537920,7417590,7448440,8282620,8200340,5777050,8144440,6780690,7598130,8141040
Q6AYN2,SARAF_RAT,Store-operated calcium entry-associated regulatory factor,Saraf,38105600,36833200,38027800,37539500,39608500,24294300,34163100,22389000,33588800,39991300
Q6AYN4,PHIPL_RAT,Phytanoyl-CoA hydroxylase-interacting protein-like,Phyhipl,81361800,79968100,85211500,95611600,88569400,70715300,99478400,75298000,92108500,82288800
Q6AYP5,CADM1_RAT,Cell adhesion molecule 1,Cadm1,55367000,59541100,53609100,65352400,35839700,43237500,47546800,57456800,53500900,39824000
Q6AYP7,5NT3B_RAT,7-methylguanosine phosphate-specific 5'-nucleotidase,Nt5c3b,29730400,35338800,36331500,40278500,33929400,29228300,37636100,35441900,35002700,27700200
Q6AYQ1,GOGA7_RAT,Golgin subfamily A member 7,Golga7,14952800,15726100,16870300,17184800,17363400,12020100,16827800,13669800,16954600,14945400
Q6AYQ4,TM109_RAT,Voltage-gated monoatomic cation channel TMEM109,Tmem109,12571200,13081100,13350600,12911900,9679180,,10570800,9252490,8486440,8508220
Q6AYQ8,FAHD1_RAT,"Oxaloacetate tautomerase FAHD1, mitochondrial",Fahd1,34661500,39910400,39633100,44856200,47918000,74013000,39367900,52111100,37291200,40244900
Q6AYR2,NDRG3_RAT,Protein NDRG3,Ndrg3,79001900,80276000,80915400,86672000,81402900,65324100,81439600,72232800,79893700,82130700
Q6AYR6,HDHD2_RAT,Haloacid dehalogenase-like hydrolase domain-containing protein 2,Hdhd2,72314900,77570000,80936800,85721800,87734300,54241100,69877500,61550000,69056600,71372500
Q6AYR8,SCRN2_RAT,Secernin-2,Scrn2,7441000,6204270,6438420,6515980,7355830,5490170,5884290,5550790,5838650,7182380
Q6AYS4,FUCO2_RAT,Plasma alpha-L-fucosidase,Fuca2,3142160,4394190,4371040,4463120,3999660,,3914620,3559870,3859680,3964220
Q6AYS6,SNX17_RAT,Sorting nexin-17,Snx17,18350000,18109900,16890100,19192300,17699000,19104400,19168400,15686100,17630300,18172000
Q6AYS7,ACY1A_RAT,Aminoacylase-1A,Acy1a,180580000,177521000,179390000,207287000,183778000,143130000,190664000,156075000,183638000,170691000
Q6AYS8,DHB11_RAT,Estradiol 17-beta-dehydrogenase 11,Hsd17b11,65999300,65587400,69914100,73814400,79432000,51156600,72405200,59706400,76494100,65023600
Q6AYT0,QOR_RAT,Quinone oxidoreductase,Cryz,41142700,40685600,39605800,47839000,42648300,34369000,46607700,40047300,46835800,48789600
Q6AYT3,RTCB_RAT,RNA-splicing ligase RtcB homolog,Rtcb,199262000,193497000,190567000,192041000,173696000,144395000,195721000,152653000,180011000,184383000
Q6AYT5,ARMT1_RAT,Damage-control phosphatase ARMT1,Armt1,201668000,196712000,193124000,215978000,220860000,151539000,232857000,183069000,190603000,193138000
Q6AYT7,ABD12_RAT,Lysophosphatidylserine lipase ABHD12,Abhd12,49896100,50566100,54084700,57219900,56116400,37039300,60994300,46438800,54587600,52465600
Q6AYT9,ACSM5_RAT,"Acyl-coenzyme A synthetase ACSM5, mitochondrial",Acsm5,1522770,1206290,1640860,1591070,2110750,1157380,1532220,1680780,1532280,1622990
Q6AYU1,MO4L1_RAT,Mortality factor 4-like protein 1,Morf4l1,20156300,23519900,25817800,29514000,26451800,33818000,23248800,20533400,21853000,20708500
Q6AYU2,Q6AYU2_RAT,Poly(rC) binding protein 2,Pcbp2,171227000,171445000,187519000,195287000,197003000,173177000,181178000,171602000,173418000,165232000
Q6AYU3,DNJB6_RAT,DnaJ homolog subfamily B member 6,Dnajb6,14874700,15700200,15285200,16148800,15560500,8304160,14490700,11703100,12747300,14718400
Q6AYY8,ACATN_RAT,Acetyl-coenzyme A transporter 1,Slc33a1,1016950,1233070,385030,720859,266414,503291,983690,630774,588394,857624
Q6AYZ1,TBA1C_RAT,Tubulin alpha-1C chain,Tuba1c,10753100000,10723600000,11496900000,9730330000,9603770000,7004850000,9937440000,8720970000,9439010000,9329290000
Q6AZ42,Q6AZ42_RAT,Gap junction protein,Gjb6,15613500,18280100,15169200,20127600,17407400,16373800,20385500,17176100,13516900,15164200
Q6AZ50,ATG3_RAT,Ubiquitin-like-conjugating enzyme ATG3,Atg3,39020100,38029300,44469500,39772500,38837600,26113200,37606400,26311500,33906000,34540600
Q6AZ61,LMBD1_RAT,Lysosomal cobalamin transport escort protein LMBD1,Lmbrd1,9664880,9333030,8558660,5906760,7188280,5452290,5996130,7194960,7565340,8584350
Q6AZ83,G6PC3_RAT,Glucose-6-phosphatase 3,G6pc3,9323360,10745500,16248200,13829200,15053600,5376330,11921400,6426200,11296100,6354130
Q6B345,S10AB_RAT,Protein S100-A11,S100a11,2285650,3265650,2530220,2794510,2639900,823386,2924990,1045760,1860810,1466710
Q6BBI8,UFC1_RAT,Ubiquitin-fold modifier-conjugating enzyme 1,Ufc1,36199700,36936200,37984600,40857500,42667900,27549100,47392100,36005900,42378600,38004900
Q6DGF4,ZFAN6_RAT,AN1-type zinc finger protein 6,Zfand6,4480690,3902950,3963540,4299520,4087610,4296980,4026300,2534520,2919360,3346840
Q6DGF9,ACBD4_RAT,Acyl-CoA-binding domain-containing protein 4,Acbd4,1065280,1097410,998851,1583090,1405250,,1070870,658598,1414560,1274480
Q6DGG0,PPID_RAT,Peptidyl-prolyl cis-trans isomerase D,Ppid,84406700,65122500,76502100,78690300,72267200,71867900,73452700,63554200,70467200,76579700
Q6DGG1,ABHEB_RAT,Putative protein-lysine deacylase ABHD14B,Abhd14b,49727800,48604500,49502300,56651100,54760500,38547800,48623700,41350300,43825300,42538700
Q6DGG9,CAMLG_RAT,Guided entry of tail-anchored proteins factor CAMLG,Camlg,7088920,8679160,6976810,7017400,5965690,5179120,6953380,5235160,6058930,6757820
Q6DKG0,NAA35_RAT,"N-alpha-acetyltransferase 35, NatC auxiliary subunit",Naa35,9313260,8308430,9014480,10107000,10309500,9541410,9094840,9794000,10768300,8156660
Q6DTM3,AHI1_RAT,Jouberin,Ahi1,14526300,13453000,13018700,15838900,14229100,10997200,13728000,11540300,12243800,10155400
Q6EV70,OFUT1_RAT,GDP-fucose protein O-fucosyltransferase 1,Pofut1,3116180,3156260,3409990,3303610,3321950,1786790,3618830,2995760,2866600,2410380
Q6EV76,FUT8_RAT,"Alpha-(1,6)-fucosyltransferase",Fut8,628555,,804827,,596436,,868692,,408408,
Q6F596,GGPPS_RAT,Geranylgeranyl pyrophosphate synthase,Ggps1,13270200,11722800,13588100,15188500,17046800,14767100,13809300,14378300,13938400,14360300
Q6F6B3,TANC1_RAT,Protein TANC1,Tanc1,74711100,82084100,64881300,76685600,96353600,70171300,77458000,73380900,70348500,76097200
Q6GMN2,BAIP2_RAT,BAR/IMD domain-containing adapter protein 2,Baiap2,39367000,42474100,36454900,37983300,34774900,31524100,31069200,29273900,32210600,32231900
Q6GQP4,RAB31_RAT,Ras-related protein Rab-31,Rab31,11758800,12899600,12871400,14140000,13774900,8145610,14080700,11649800,12819200,13325600
Q6I7R3,ISOC1_RAT,Isochorismatase domain-containing protein 1,Isoc1,96522200,102049000,98767400,110634000,106509000,78610800,111072000,88203600,97748700,94228700
Q6IE24,UBP54_RAT,Ubiquitin carboxyl-terminal hydrolase 54,Usp54,73710600,59068900,5299700,119273000,5775420,62917000,25030600,8712060,4567220,22775200
Q6IE52,MUG2_RAT,Murinoglobulin-2,Mug2,681148,,,1095080,,3561520,,4870670,1523970,
Q6IFU7,K1C42_RAT,"Keratin, type I cytoskeletal 42",Krt42,14035600,17010700,12600500,10616200,5433800,3972620,9829840,7484770,11074800,21154900
Q6IFU8,K1C17_RAT,"Keratin, type I cytoskeletal 17",Krt17,287068000,328116000,298809000,371032000,141227000,142047000,261504000,197426000,315029000,473016000
Q6IFV1,K1C14_RAT,"Keratin, type I cytoskeletal 14",Krt14,42893500,54026000,28282000,36439500,18354700,22922600,48000000,21771500,30034200,110111000
Q6IFW6,K1C10_RAT,"Keratin, type I cytoskeletal 10",Krt10,238237000,315991000,276432000,334266000,111708000,115095000,195528000,163836000,259197000,375688000
Q6IG01,K2C1B_RAT,"Keratin, type II cytoskeletal 1b",Krt77,,,885902,1973310,,,,,890703,1170890
Q6IG02,K22E_RAT,"Keratin, type II cytoskeletal 2 epidermal",Krt2,56576800,88467200,90586000,93059500,47367400,42435100,62911900,68690600,95133500,137475000
Q6IG04,K2C72_RAT,"Keratin, type II cytoskeletal 72",Krt72,5392210,6133950,6216170,5251720,2555280,2876780,4210170,3417420,5067700,8069210
Q6IG05,K2C75_RAT,"Keratin, type II cytoskeletal 75",Krt75,14974100,19134700,5511670,12058300,5811330,6243460,19785700,4121290,9753040,57522000
Q6IG10,Q6IG10_RAT,Keratin 86,Krt86,,,,,,9050300,,10224200,,
Q6IMF3,K2C1_RAT,"Keratin, type II cytoskeletal 1",Krt1,737703000,768404000,740939000,661450000,318064000,318110000,470088000,404843000,575145000,951959000
Q6IML7,DJC27_RAT,DnaJ homolog subfamily C member 27,Dnajc27,7247470,22647500,11159900,17202400,13693400,,24751800,,20322000,30252300
Q6IMX7,HPBP1_RAT,Hsp70-binding protein 1,Hspbp1,27489500,29003000,32397500,31433800,28594700,24146200,33138400,25748700,29719900,33328400
Q6IMY8,HNRPU_RAT,Heterogeneous nuclear ribonucleoprotein U,Hnrnpu,918252000,862562000,781887000,766226000,743966000,847210000,742458000,794059000,680777000,680250000
Q6IN33,RCAN1_RAT,Calcipressin-1,Rcan1,7608290,8297240,6148670,7331320,8292710,5264750,7051850,6650140,7406750,6396990
Q6IN36,WIPF1_RAT,WAS/WASL-interacting protein family member 1,Wipf1,4006680,4169810,4277890,4363520,5253750,3675730,4646070,3328150,4540790,5267420
Q6IRE4,TS101_RAT,Tumor susceptibility gene 101 protein,Tsg101,33415400,31756300,33229600,36249100,36868500,29636600,38386800,30156600,33033400,31812500
Q6IRJ7,Q6IRJ7_RAT,Annexin,Anxa7,38485200,39975900,37583500,38278000,34307500,41312200,38816700,31530100,36496400,34124900
Q6IRK9,CBPQ_RAT,Carboxypeptidase Q,Cpq,25757500,25448400,24673000,29278100,29000000,23435600,28623800,27921600,27090600,26902100
Q6IUP3,ELP5_RAT,Elongator complex protein 5,Elp5,8904760,9714730,8829030,8988310,8864800,7956110,9684060,7678810,10699000,9446130
Q6IUR5,NENF_RAT,Neudesin,Nenf,6919560,8617090,6650600,8560570,7267950,6981580,7040460,5594770,7035530,6794920
Q6IV57,RN141_RAT,RING finger protein 141,Rnf141,3738720,3940320,3645660,4201670,3905790,2154850,2977100,2812140,3041750,2987080
Q6J1Y9,UBP19_RAT,Ubiquitin carboxyl-terminal hydrolase 19,Usp19,4216920,4337810,4703070,4822250,4915770,3538940,4747150,3362280,4182610,4212990
Q6J2U6,RN114_RAT,E3 ubiquitin-protein ligase RNF114,Rnf114,8613900,17726900,7922400,10164000,9842560,9861540,10326100,10550100,7973640,7970120
Q6J4I0,PPR1B_RAT,Protein phosphatase 1 regulatory subunit 1B,Ppp1r1b,19385100,23061100,13008400,10933400,16621100,10718500,13428300,9209060,11561800,14755200
Q6JAM9,NACHO_RAT,Novel acetylcholine receptor chaperone,Tmem35a,37142900,37684600,41077500,45542500,49650300,35972400,41945800,37841700,39416100,36441600
Q6JE36,NDRG1_RAT,Protein NDRG1,Ndrg1,218078000,203574000,190875000,197165000,215671000,160940000,200704000,153848000,182405000,207529000
Q6JP77,AKA7G_RAT,A-kinase anchor protein 7 isoforms delta and gamma,Akap7,10031800,12737100,10221400,9963190,8206080,7874880,10151900,9589000,10005100,9407960
Q6KC51,ABLM2_RAT,Actin-binding LIM protein 2,Ablim2,72590300,72500500,58342700,66255800,69258900,42416400,65898100,53203000,63519300,67964700
Q6LED0,H31_RAT,Histone H3.1,None,2846910000,291497000,327469000,372100000,117197000,4364810000,127584000,4471430000,313590000,186041000
